C?digo ?mbito,?mbito,C?digo ?rea (FAO),?rea,C?digo Elemento,Elemento,C?digo Producto (FAO),Producto,C?digo a?o,A?o,Unidad,Valor,S?mbolo,Descripci?n del S?mbolo
"QCL","Cultivos y productos de ganader?a","44","Colombia","5422","Rendimiento","1182","Miel natural","2008","2008","hg","130","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5422","Rendimiento","1182","Miel natural","2010","2010","hg","229","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5422","Rendimiento","1182","Miel natural","2011","2011","hg","204","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5422","Rendimiento","1182","Miel natural","2012","2012","hg","194","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5422","Rendimiento","1182","Miel natural","2013","2013","hg","224","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5422","Rendimiento","1182","Miel natural","2014","2014","hg","247","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5422","Rendimiento","1182","Miel natural","2015","2015","hg","268","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5422","Rendimiento","1182","Miel natural","2016","2016","hg","291","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5422","Rendimiento","1182","Miel natural","2017","2017","hg","318","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5422","Rendimiento","1182","Miel natural","2018","2018","hg","303","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5422","Rendimiento","1182","Miel natural","2019","2019","hg","344","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1961","1961","toneladas","1300","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1962","1962","toneladas","1400","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1963","1963","toneladas","1450","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1964","1964","toneladas","1500","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1965","1965","toneladas","1550","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1966","1966","toneladas","1600","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1967","1967","toneladas","1650","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1968","1968","toneladas","1700","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1969","1969","toneladas","1750","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1970","1970","toneladas","1800","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1971","1971","toneladas","1850","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1972","1972","toneladas","1910","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1973","1973","toneladas","1960","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1974","1974","toneladas","1960","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1975","1975","toneladas","2024","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1976","1976","toneladas","2090","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1977","1977","toneladas","2200","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1978","1978","toneladas","2200","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1979","1979","toneladas","2200","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1980","1980","toneladas","2100","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1981","1981","toneladas","2200","*","Cifras no oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1982","1982","toneladas","2200","*","Cifras no oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1983","1983","toneladas","2200","*","Cifras no oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1984","1984","toneladas","2000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1985","1985","toneladas","2250","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1986","1986","toneladas","2300","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1987","1987","toneladas","2300","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1988","1988","toneladas","2500","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1989","1989","toneladas","2500","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1990","1990","toneladas","2500","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1991","1991","toneladas","2500","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1992","1992","toneladas","2500","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1993","1993","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1994","1994","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1995","1995","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1996","1996","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1997","1997","toneladas","2000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1998","1998","toneladas","2000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","1999","1999","toneladas","2000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2000","2000","toneladas","2050","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2001","2001","toneladas","2100","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2002","2002","toneladas","2100","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2003","2003","toneladas","1136","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2004","2004","toneladas","1428","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2005","2005","toneladas","1535","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2006","2006","toneladas","1550","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2007","2007","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2008","2008","toneladas","1500","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2009","2009","toneladas","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2010","2010","toneladas","2630","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2011","2011","toneladas","2350","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2012","2012","toneladas","2326","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2013","2013","toneladas","2691","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2014","2014","toneladas","2958","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2015","2015","toneladas","3112","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2016","2016","toneladas","3256","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2017","2017","toneladas","3542","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2018","2018","toneladas","3372","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1182","Miel natural","2019","2019","toneladas","3838","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1961","1961","No.","55000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1962","1962","No.","57000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1963","1963","No.","59000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1964","1964","No.","61000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1965","1965","No.","63000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1966","1966","No.","65300","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1967","1967","No.","67300","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1968","1968","No.","69400","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1969","1969","No.","71400","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1970","1970","No.","73500","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1971","1971","No.","75500","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1972","1972","No.","78000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1973","1973","No.","80000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1974","1974","No.","80000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1975","1975","No.","82607","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1976","1976","No.","85219","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1977","1977","No.","80000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1978","1978","No.","82000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1979","1979","No.","87000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1980","1980","No.","87000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1981","1981","No.","88000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1982","1982","No.","89000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1983","1983","No.","90000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1984","1984","No.","90000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1985","1985","No.","90000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1986","1986","No.","90000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1987","1987","No.","90000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1988","1988","No.","100000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1989","1989","No.","100000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1990","1990","No.","100000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1991","1991","No.","100000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1992","1992","No.","100000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1993","1993","No.","100000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1994","1994","No.","100000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1995","1995","No.","100000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1996","1996","No.","100000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1997","1997","No.","100000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1998","1998","No.","100000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","1999","1999","No.","100000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2000","2000","No.","102000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2001","2001","No.","105000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2002","2002","No.","107000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2003","2003","No.","55000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2004","2004","No.","70000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2005","2005","No.","75000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2006","2006","No.","115000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2007","2007","No.","115000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2008","2008","No.","115000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2009","2009","No.","115000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2010","2010","No.","115000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2011","2011","No.","115000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2012","2012","No.","120000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2013","2013","No.","120000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2014","2014","No.","120000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2015","2015","No.","116002","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2016","2016","No.","111744","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2017","2017","No.","111337","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2018","2018","No.","111367","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5314","Animales productores","1182","Miel natural","2019","2019","No.","111558","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1961","1961","Cabeza","342000","*","Cifras no oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1962","1962","Cabeza","355000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1963","1963","Cabeza","360000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1964","1964","Cabeza","370000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1965","1965","Cabeza","380482","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1966","1966","Cabeza","355987","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1967","1967","Cabeza","362246","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1968","1968","Cabeza","435548","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1969","1969","Cabeza","353000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1970","1970","Cabeza","367000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1971","1971","Cabeza","381000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1972","1972","Cabeza","385000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1973","1973","Cabeza","420000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1974","1974","Cabeza","483532","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1975","1975","Cabeza","499009","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1976","1976","Cabeza","514973","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1977","1977","Cabeza","531452","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1978","1978","Cabeza","548460","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1979","1979","Cabeza","552000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1980","1980","Cabeza","586747","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1981","1981","Cabeza","590000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1982","1982","Cabeza","595000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1983","1983","Cabeza","600000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1984","1984","Cabeza","600000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1985","1985","Cabeza","600000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1986","1986","Cabeza","599839","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1987","1987","Cabeza","605800","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1988","1988","Cabeza","611890","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1989","1989","Cabeza","618000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1990","1990","Cabeza","618000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1991","1991","Cabeza","620000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1992","1992","Cabeza","620000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1993","1993","Cabeza","622000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1994","1994","Cabeza","622000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1995","1995","Cabeza","586384","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1996","1996","Cabeza","575000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1997","1997","Cabeza","550000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1998","1998","Cabeza","525000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","1999","1999","Cabeza","505000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2000","2000","Cabeza","475000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2001","2001","Cabeza","450000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2002","2002","Cabeza","430000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2003","2003","Cabeza","400000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2004","2004","Cabeza","372594","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2005","2005","Cabeza","320749","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2006","2006","Cabeza","435034","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2007","2007","Cabeza","471370","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2008","2008","Cabeza","430087","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2009","2009","Cabeza","432977","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2010","2010","Cabeza","310310","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2011","2011","Cabeza","147088","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2012","2012","Cabeza","182900","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2013","2013","Cabeza","150702","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2014","2014","Cabeza","166329","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2015","2015","Cabeza","169638","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2016","2016","Cabeza","228765","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2017","2017","Cabeza","191430","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2018","2018","Cabeza","175828","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5111","Existencias","1110","Mulas","2019","2019","Cabeza","202300","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1961","1961","ha","15000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1962","1962","ha","15000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1963","1963","ha","15000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1964","1964","ha","15000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1965","1965","ha","15000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1966","1966","ha","15000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1967","1967","ha","15000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","137","?ames","1968","1968","ha","15000","F","Estimaci?n FAO"
